transcriptID_trim,log2FoldChange
TRINITY_DN140_c0_g3::TRINITY_DN140_c0_g3_i1,1.58674065788544
TRINITY_DN21_c1_g2::TRINITY_DN21_c1_g2_i3,2.99770675117578
TRINITY_DN9060_c0_g1::TRINITY_DN9060_c0_g1_i1,-1.07538301240155
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i18,1.82182228310639
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i2,2.37835207235907
TRINITY_DN5477_c0_g1::TRINITY_DN5477_c0_g1_i2,1.48357051107318
TRINITY_DN577_c0_g2::TRINITY_DN577_c0_g2_i1,1.94114556132928
TRINITY_DN123_c0_g1::TRINITY_DN123_c0_g1_i6,1.51063060661182
TRINITY_DN3313_c0_g1::TRINITY_DN3313_c0_g1_i13,-2.10185736967441
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i5,0.510579073217059
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i7,2.23827429174593
TRINITY_DN7701_c0_g1::TRINITY_DN7701_c0_g1_i10,1.85490559130319
TRINITY_DN4518_c0_g1::TRINITY_DN4518_c0_g1_i1,1.79530528480575
TRINITY_DN7817_c0_g1::TRINITY_DN7817_c0_g1_i5,3.04687696691325
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i18,1.88350722373614
TRINITY_DN502_c0_g1::TRINITY_DN502_c0_g1_i1,2.08497381220292
TRINITY_DN577_c0_g2::TRINITY_DN577_c0_g2_i1,2.14259743451698
TRINITY_DN10209_c0_g2::TRINITY_DN10209_c0_g2_i3,1.5689211503004
TRINITY_DN6826_c0_g1::TRINITY_DN6826_c0_g1_i9,0.479223514660616
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i8,1.37872736905907
TRINITY_DN14621_c0_g1::TRINITY_DN14621_c0_g1_i6,1.67348913519009
TRINITY_DN5480_c0_g1::TRINITY_DN5480_c0_g1_i2,1.61686500868354
TRINITY_DN159_c0_g5::TRINITY_DN159_c0_g5_i1,1.62760338087381
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i1,2.08488505270569
TRINITY_DN12415_c0_g1::TRINITY_DN12415_c0_g1_i1,1.51365822789454
TRINITY_DN1723_c1_g1::TRINITY_DN1723_c1_g1_i1,1.21490743251497
TRINITY_DN740_c0_g1::TRINITY_DN740_c0_g1_i9,1.56736480578606
TRINITY_DN12866_c0_g1::TRINITY_DN12866_c0_g1_i1,1.82470718636803
TRINITY_DN36525_c0_g1::TRINITY_DN36525_c0_g1_i1,2.02316599392264
TRINITY_DN7057_c0_g2::TRINITY_DN7057_c0_g2_i2,1.57665543126964
TRINITY_DN2697_c0_g1::TRINITY_DN2697_c0_g1_i1,1.91777076589931
TRINITY_DN15133_c0_g1::TRINITY_DN15133_c0_g1_i3,1.59042236311328
TRINITY_DN6070_c1_g1::TRINITY_DN6070_c1_g1_i4,1.56116196184409
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i2,1.34041160232468
TRINITY_DN6702_c0_g1::TRINITY_DN6702_c0_g1_i4,-2.91016785111891
TRINITY_DN13242_c0_g1::TRINITY_DN13242_c0_g1_i9,1.1683455648236
TRINITY_DN7777_c0_g1::TRINITY_DN7777_c0_g1_i2,2.96583292092527
TRINITY_DN4432_c0_g1::TRINITY_DN4432_c0_g1_i6,2.11711690167306
TRINITY_DN44441_c0_g2::TRINITY_DN44441_c0_g2_i1,1.62290446168946
TRINITY_DN140_c0_g3::TRINITY_DN140_c0_g3_i1,1.71158674080101
TRINITY_DN21_c1_g1::TRINITY_DN21_c1_g1_i1,2.19853707990148
TRINITY_DN15476_c0_g1::TRINITY_DN15476_c0_g1_i4,-1.0892939852257
TRINITY_DN367_c0_g1::TRINITY_DN367_c0_g1_i4,-1.48278453881688
TRINITY_DN12651_c0_g1::TRINITY_DN12651_c0_g1_i1,1.59680266843151
TRINITY_DN14633_c0_g1::TRINITY_DN14633_c0_g1_i6,-1.68814988368182
TRINITY_DN1957_c0_g1::TRINITY_DN1957_c0_g1_i14,1.59754358574557
TRINITY_DN22978_c0_g1::TRINITY_DN22978_c0_g1_i7,1.59434075439407
TRINITY_DN36525_c0_g1::TRINITY_DN36525_c0_g1_i1,1.98278868204788
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i13,1.53980749561908
TRINITY_DN44441_c0_g1::TRINITY_DN44441_c0_g1_i2,1.79114490653377
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i10,1.19140607620461
TRINITY_DN16_c0_g2::TRINITY_DN16_c0_g2_i3,1.05953546755381
TRINITY_DN16170_c0_g1::TRINITY_DN16170_c0_g1_i1,1.65390701971077
TRINITY_DN8509_c0_g1::TRINITY_DN8509_c0_g1_i1,1.13676957275026
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i2,1.18377941878359
TRINITY_DN9099_c0_g1::TRINITY_DN9099_c0_g1_i4,2.18752717633636
TRINITY_DN6866_c0_g1::TRINITY_DN6866_c0_g1_i1,1.21651830655826
TRINITY_DN5404_c0_g1::TRINITY_DN5404_c0_g1_i9,1.96055555395832
TRINITY_DN6702_c0_g1::TRINITY_DN6702_c0_g1_i11,-2.45673512808368
TRINITY_DN19963_c0_g1::TRINITY_DN19963_c0_g1_i1,1.51344498261303
TRINITY_DN5561_c0_g1::TRINITY_DN5561_c0_g1_i5,0.706435716987003
TRINITY_DN14996_c0_g1::TRINITY_DN14996_c0_g1_i3,2.26431618127025
TRINITY_DN4518_c0_g1::TRINITY_DN4518_c0_g1_i1,1.6208732972174
TRINITY_DN4857_c0_g1::TRINITY_DN4857_c0_g1_i1,1.12836420197898
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i5,2.19407191565319
TRINITY_DN1957_c0_g1::TRINITY_DN1957_c0_g1_i1,2.0687214989489
TRINITY_DN13966_c0_g1::TRINITY_DN13966_c0_g1_i1,1.48023543778915
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i16,1.43310515868829
TRINITY_DN3821_c0_g1::TRINITY_DN3821_c0_g1_i2,1.20205434546881
TRINITY_DN14140_c0_g1::TRINITY_DN14140_c0_g1_i7,1.72368946047908
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i21,2.05248295936229
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i20,2.05248295936229
TRINITY_DN16170_c0_g1::TRINITY_DN16170_c0_g1_i1,1.57988595025901
TRINITY_DN16_c0_g1::TRINITY_DN16_c0_g1_i3,2.0491195274037
TRINITY_DN90_c0_g1::TRINITY_DN90_c0_g1_i1,1.67669287425713
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i7,1.35549290465126
TRINITY_DN1854_c0_g1::TRINITY_DN1854_c0_g1_i6,-0.997465866692736
TRINITY_DN3808_c0_g1::TRINITY_DN3808_c0_g1_i3,1.67120471077118
TRINITY_DN8509_c1_g1::TRINITY_DN8509_c1_g1_i1,1.09774523811748
TRINITY_DN21_c0_g1::TRINITY_DN21_c0_g1_i1,2.89958094157222
TRINITY_DN30_c0_g1::TRINITY_DN30_c0_g1_i1,1.26984788626163
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i15,1.54535135176007
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i16,1.54535135176007
TRINITY_DN6096_c0_g1::TRINITY_DN6096_c0_g1_i5,-0.846453063092316
TRINITY_DN159_c0_g6::TRINITY_DN159_c0_g6_i1,1.6517112504605
TRINITY_DN5788_c0_g1::TRINITY_DN5788_c0_g1_i18,-1.0430164520964
TRINITY_DN398_c0_g1::TRINITY_DN398_c0_g1_i2,2.15757443381023
TRINITY_DN13966_c0_g1::TRINITY_DN13966_c0_g1_i4,1.88954167390851
TRINITY_DN47363_c0_g1::TRINITY_DN47363_c0_g1_i2,-0.682674583268067
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i7,1.39996120452326
TRINITY_DN2280_c0_g1::TRINITY_DN2280_c0_g1_i1,-1.02413891780031
TRINITY_DN3770_c0_g1::TRINITY_DN3770_c0_g1_i19,-1.4336492930955
TRINITY_DN134_c0_g2::TRINITY_DN134_c0_g2_i1,2.50210258332132
TRINITY_DN9169_c0_g1::TRINITY_DN9169_c0_g1_i20,0.621485911159408
TRINITY_DN8935_c0_g1::TRINITY_DN8935_c0_g1_i3,0.97515650411616
TRINITY_DN4770_c0_g1::TRINITY_DN4770_c0_g1_i1,1.23990121843578
TRINITY_DN9607_c1_g1::TRINITY_DN9607_c1_g1_i1,1.37550678978647
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i22,1.06432967542902
TRINITY_DN7200_c2_g1::TRINITY_DN7200_c2_g1_i22,1.12096378908333
TRINITY_DN4584_c0_g1::TRINITY_DN4584_c0_g1_i4,-1.38025604705985
TRINITY_DN5271_c0_g2::TRINITY_DN5271_c0_g2_i1,-0.797395657317791
TRINITY_DN6922_c0_g1::TRINITY_DN6922_c0_g1_i2,2.18832830567604
TRINITY_DN159_c0_g1::TRINITY_DN159_c0_g1_i1,1.45234107213982
TRINITY_DN699_c0_g1::TRINITY_DN699_c0_g1_i9,2.51409450607561
TRINITY_DN6345_c0_g1::TRINITY_DN6345_c0_g1_i15,1.50428557905836
TRINITY_DN6345_c0_g1::TRINITY_DN6345_c0_g1_i17,1.50428557905836
TRINITY_DN5819_c0_g1::TRINITY_DN5819_c0_g1_i5,-1.17829210650357
TRINITY_DN2391_c0_g1::TRINITY_DN2391_c0_g1_i6,2.04718159787465
TRINITY_DN3295_c0_g1::TRINITY_DN3295_c0_g1_i3,1.3418250234331
TRINITY_DN1414_c0_g1::TRINITY_DN1414_c0_g1_i8,1.41064424527405
TRINITY_DN4634_c0_g1::TRINITY_DN4634_c0_g1_i2,1.80632209406417
TRINITY_DN1864_c1_g2::TRINITY_DN1864_c1_g2_i1,1.16784944115304
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i3,1.41895789351127
TRINITY_DN7874_c1_g1::TRINITY_DN7874_c1_g1_i8,1.43590747245724
TRINITY_DN4011_c0_g1::TRINITY_DN4011_c0_g1_i3,1.26337040916638
TRINITY_DN1343_c0_g1::TRINITY_DN1343_c0_g1_i2,1.10978246558353
TRINITY_DN17273_c0_g1::TRINITY_DN17273_c0_g1_i15,-0.898801406329738
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i18,1.56049995775642
TRINITY_DN21_c1_g2::TRINITY_DN21_c1_g2_i3,2.34206616019423
TRINITY_DN140_c0_g2::TRINITY_DN140_c0_g2_i5,1.44569655394738
TRINITY_DN1670_c0_g1::TRINITY_DN1670_c0_g1_i2,1.97655653743924
TRINITY_DN4432_c0_g1::TRINITY_DN4432_c0_g1_i11,2.39508902330038
TRINITY_DN4027_c0_g1::TRINITY_DN4027_c0_g1_i13,1.21924181283269
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i1,1.07941474413567
TRINITY_DN7940_c0_g1::TRINITY_DN7940_c0_g1_i11,-1.13600915394547
TRINITY_DN7940_c0_g1::TRINITY_DN7940_c0_g1_i8,-1.13600915394547
TRINITY_DN17109_c0_g1::TRINITY_DN17109_c0_g1_i11,-1.69823268644233
TRINITY_DN4571_c0_g1::TRINITY_DN4571_c0_g1_i9,-1.60379041633738
TRINITY_DN3821_c0_g3::TRINITY_DN3821_c0_g3_i1,1.90253631044594
TRINITY_DN68_c0_g1::TRINITY_DN68_c0_g1_i14,3.90526150422553
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i10,0.926906235341285
TRINITY_DN210_c0_g2::TRINITY_DN210_c0_g2_i2,1.15319347605715
TRINITY_DN2350_c0_g1::TRINITY_DN2350_c0_g1_i2,-0.421940117229985
TRINITY_DN123_c0_g1::TRINITY_DN123_c0_g1_i6,1.07331772509205
TRINITY_DN1339_c0_g1::TRINITY_DN1339_c0_g1_i13,0.306551215505935
TRINITY_DN2693_c0_g1::TRINITY_DN2693_c0_g1_i4,1.2657057187078
TRINITY_DN16757_c0_g1::TRINITY_DN16757_c0_g1_i20,-1.43765833870455
TRINITY_DN2429_c2_g1::TRINITY_DN2429_c2_g1_i5,1.57675708741578
TRINITY_DN8078_c0_g3::TRINITY_DN8078_c0_g3_i7,1.41753517488989
TRINITY_DN13153_c0_g1::TRINITY_DN13153_c0_g1_i1,2.13762312314778
TRINITY_DN4770_c0_g1::TRINITY_DN4770_c0_g1_i1,1.45935207228182
TRINITY_DN16_c0_g2::TRINITY_DN16_c0_g2_i1,1.0807691382838
TRINITY_DN17507_c0_g1::TRINITY_DN17507_c0_g1_i1,1.33303476057096
TRINITY_DN7817_c0_g1::TRINITY_DN7817_c0_g1_i1,2.43845208255003
TRINITY_DN17507_c0_g1::TRINITY_DN17507_c0_g1_i4,1.33303476057096
TRINITY_DN8896_c0_g1::TRINITY_DN8896_c0_g1_i10,1.30690784479846
TRINITY_DN7057_c0_g2::TRINITY_DN7057_c0_g2_i2,1.49779769211957
TRINITY_DN3248_c0_g1::TRINITY_DN3248_c0_g1_i6,2.35177151698157
TRINITY_DN5329_c0_g1::TRINITY_DN5329_c0_g1_i14,0.592622157774619
TRINITY_DN10274_c0_g1::TRINITY_DN10274_c0_g1_i6,1.77405585580185
TRINITY_DN661_c0_g1::TRINITY_DN661_c0_g1_i19,1.22336438110028
TRINITY_DN23181_c0_g1::TRINITY_DN23181_c0_g1_i7,1.22223698339888
TRINITY_DN661_c0_g1::TRINITY_DN661_c0_g1_i5,2.18199431445184
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i8,1.15766494199757
TRINITY_DN8509_c0_g1::TRINITY_DN8509_c0_g1_i1,1.43168397786607
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i4,1.62519164834906
TRINITY_DN3382_c1_g1::TRINITY_DN3382_c1_g1_i6,1.05572732003399
TRINITY_DN9270_c0_g1::TRINITY_DN9270_c0_g1_i4,-1.2716209099652
TRINITY_DN10995_c0_g1::TRINITY_DN10995_c0_g1_i11,1.58468402565602
TRINITY_DN159_c0_g2::TRINITY_DN159_c0_g2_i2,1.16645252828239
TRINITY_DN10995_c0_g1::TRINITY_DN10995_c0_g1_i9,1.58468402565602
TRINITY_DN9827_c0_g1::TRINITY_DN9827_c0_g1_i1,0.782584732308266
TRINITY_DN6613_c1_g1::TRINITY_DN6613_c1_g1_i8,-1.28653080761476
TRINITY_DN7245_c0_g1::TRINITY_DN7245_c0_g1_i11,-0.932327577757499
TRINITY_DN4742_c0_g1::TRINITY_DN4742_c0_g1_i1,1.09100806698116
TRINITY_DN6630_c0_g1::TRINITY_DN6630_c0_g1_i11,-1.2467648679569
TRINITY_DN1353_c0_g1::TRINITY_DN1353_c0_g1_i4,1.49349427773673
TRINITY_DN7052_c0_g1::TRINITY_DN7052_c0_g1_i16,1.61920181426098
TRINITY_DN7052_c0_g1::TRINITY_DN7052_c0_g1_i4,1.61920181426098
TRINITY_DN10743_c0_g1::TRINITY_DN10743_c0_g1_i8,1.5680405407123
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i27,1.5290719601899
TRINITY_DN3037_c0_g1::TRINITY_DN3037_c0_g1_i1,0.258012786671518
TRINITY_DN4361_c0_g1::TRINITY_DN4361_c0_g1_i3,1.04347291057718
TRINITY_DN398_c0_g1::TRINITY_DN398_c0_g1_i1,1.93564594645014
TRINITY_DN6249_c0_g1::TRINITY_DN6249_c0_g1_i12,1.18886819876003
TRINITY_DN6834_c0_g1::TRINITY_DN6834_c0_g1_i1,2.87118138851055
TRINITY_DN4074_c0_g1::TRINITY_DN4074_c0_g1_i13,-2.34120347649609
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i14,0.978567784890243
TRINITY_DN3372_c0_g1::TRINITY_DN3372_c0_g1_i6,0.315934756020739
TRINITY_DN4353_c0_g1::TRINITY_DN4353_c0_g1_i1,-0.711630163539857
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i4,1.33182410798884
TRINITY_DN8661_c0_g1::TRINITY_DN8661_c0_g1_i14,1.35079105838552
TRINITY_DN3479_c0_g1::TRINITY_DN3479_c0_g1_i2,1.09395009135211
TRINITY_DN4161_c0_g1::TRINITY_DN4161_c0_g1_i8,-0.882167754017349
TRINITY_DN301_c2_g1::TRINITY_DN301_c2_g1_i1,0.840519280830498
TRINITY_DN5199_c0_g1::TRINITY_DN5199_c0_g1_i10,-0.665842279277305
TRINITY_DN1058_c0_g1::TRINITY_DN1058_c0_g1_i2,3.45163273738117
TRINITY_DN27448_c0_g1::TRINITY_DN27448_c0_g1_i17,-0.778993025599334
TRINITY_DN58103_c1_g1::TRINITY_DN58103_c1_g1_i11,1.199991899732
TRINITY_DN3382_c1_g1::TRINITY_DN3382_c1_g1_i2,1.32893366701878
TRINITY_DN223_c0_g1::TRINITY_DN223_c0_g1_i31,1.76999918097038
TRINITY_DN41646_c0_g1::TRINITY_DN41646_c0_g1_i1,1.21649433026631
TRINITY_DN5162_c0_g1::TRINITY_DN5162_c0_g1_i6,-1.20520334052393
TRINITY_DN3425_c0_g1::TRINITY_DN3425_c0_g1_i2,-1.58225941083152
TRINITY_DN236_c1_g1::TRINITY_DN236_c1_g1_i1,1.60271017594293
TRINITY_DN21_c0_g1::TRINITY_DN21_c0_g1_i10,2.2354195699597
TRINITY_DN159_c0_g2::TRINITY_DN159_c0_g2_i2,1.22012352816832
TRINITY_DN8129_c0_g1::TRINITY_DN8129_c0_g1_i9,-0.658978752444717
TRINITY_DN1416_c4_g2::TRINITY_DN1416_c4_g2_i3,-1.05623883413972
TRINITY_DN769_c1_g1::TRINITY_DN769_c1_g1_i9,1.32798299278914
TRINITY_DN23803_c0_g1::TRINITY_DN23803_c0_g1_i11,1.68399206646108
TRINITY_DN31995_c0_g1::TRINITY_DN31995_c0_g1_i2,1.03504048664233
TRINITY_DN4000_c0_g1::TRINITY_DN4000_c0_g1_i11,2.47975328367418
TRINITY_DN1845_c0_g1::TRINITY_DN1845_c0_g1_i2,2.41497676936054
TRINITY_DN1669_c0_g1::TRINITY_DN1669_c0_g1_i4,0.968502608254205
TRINITY_DN3669_c0_g1::TRINITY_DN3669_c0_g1_i1,3.42567029089365
TRINITY_DN1963_c0_g1::TRINITY_DN1963_c0_g1_i9,0.782431114098943
TRINITY_DN763_c0_g1::TRINITY_DN763_c0_g1_i6,0.690142782206429
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i7,1.45214143325573
TRINITY_DN4027_c0_g1::TRINITY_DN4027_c0_g1_i17,1.36870843942703
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i15,1.45214143325573
TRINITY_DN5676_c0_g1::TRINITY_DN5676_c0_g1_i2,0.50257314694215
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i18,1.45214143325573
TRINITY_DN7360_c0_g1::TRINITY_DN7360_c0_g1_i1,-0.639608135079633
TRINITY_DN5964_c0_g1::TRINITY_DN5964_c0_g1_i4,2.5047405005941
TRINITY_DN2865_c3_g1::TRINITY_DN2865_c3_g1_i6,-0.76834995288038
TRINITY_DN7997_c0_g1::TRINITY_DN7997_c0_g1_i5,-0.823259771389704
TRINITY_DN415_c1_g1::TRINITY_DN415_c1_g1_i7,1.62018545606944
TRINITY_DN847_c0_g1::TRINITY_DN847_c0_g1_i3,-0.877315592668711
TRINITY_DN2062_c0_g1::TRINITY_DN2062_c0_g1_i2,1.51836322450414
TRINITY_DN1338_c0_g1::TRINITY_DN1338_c0_g1_i1,0.864262667710235
TRINITY_DN223_c0_g1::TRINITY_DN223_c0_g1_i21,1.6592860868103
TRINITY_DN12681_c0_g1::TRINITY_DN12681_c0_g1_i5,-1.15525233585856
TRINITY_DN31169_c0_g1::TRINITY_DN31169_c0_g1_i2,1.34838594116283
TRINITY_DN4193_c0_g1::TRINITY_DN4193_c0_g1_i15,-0.691726527369278
TRINITY_DN8394_c0_g1::TRINITY_DN8394_c0_g1_i2,1.22203047855561
TRINITY_DN78627_c0_g1::TRINITY_DN78627_c0_g1_i1,1.57143120287803
TRINITY_DN458_c0_g1::TRINITY_DN458_c0_g1_i31,-0.677951856446197
TRINITY_DN21455_c0_g1::TRINITY_DN21455_c0_g1_i1,1.17422780453801
TRINITY_DN9562_c0_g1::TRINITY_DN9562_c0_g1_i27,-1.17851734137363
TRINITY_DN19223_c0_g1::TRINITY_DN19223_c0_g1_i10,1.29564711671814
TRINITY_DN3821_c0_g3::TRINITY_DN3821_c0_g3_i1,1.25018085824639
TRINITY_DN7657_c0_g1::TRINITY_DN7657_c0_g1_i1,1.3055563444487
TRINITY_DN3639_c0_g1::TRINITY_DN3639_c0_g1_i14,0.953792936336564
TRINITY_DN8049_c0_g1::TRINITY_DN8049_c0_g1_i12,-0.774419615672276
TRINITY_DN24692_c0_g1::TRINITY_DN24692_c0_g1_i1,1.06899022093203
TRINITY_DN159_c0_g3::TRINITY_DN159_c0_g3_i1,2.01117513886241
TRINITY_DN11295_c0_g1::TRINITY_DN11295_c0_g1_i4,0.929433683609283
TRINITY_DN9290_c0_g1::TRINITY_DN9290_c0_g1_i3,1.72432306150712
TRINITY_DN7404_c0_g1::TRINITY_DN7404_c0_g1_i1,0.240055216635368
TRINITY_DN8669_c0_g1::TRINITY_DN8669_c0_g1_i1,1.98548073600767
TRINITY_DN19306_c0_g1::TRINITY_DN19306_c0_g1_i14,-0.656173982235576
TRINITY_DN8049_c0_g1::TRINITY_DN8049_c0_g1_i11,-0.893781202081781
TRINITY_DN50_c0_g1::TRINITY_DN50_c0_g1_i21,1.2539271028417
TRINITY_DN1353_c0_g1::TRINITY_DN1353_c0_g1_i18,1.38785856738712
TRINITY_DN4340_c0_g1::TRINITY_DN4340_c0_g1_i1,-1.24366858975938
TRINITY_DN20176_c0_g1::TRINITY_DN20176_c0_g1_i2,-0.649255543535061
TRINITY_DN1207_c0_g1::TRINITY_DN1207_c0_g1_i12,-0.717674121437216
TRINITY_DN6432_c1_g1::TRINITY_DN6432_c1_g1_i1,1.26793874435023
TRINITY_DN4812_c0_g1::TRINITY_DN4812_c0_g1_i10,0.752191910295039
TRINITY_DN50_c0_g1::TRINITY_DN50_c0_g1_i19,1.85877438985175
TRINITY_DN5899_c0_g1::TRINITY_DN5899_c0_g1_i7,-0.631616552489739
TRINITY_DN2767_c0_g1::TRINITY_DN2767_c0_g1_i2,0.555904736117899
TRINITY_DN9097_c0_g1::TRINITY_DN9097_c0_g1_i2,1.17869938899868
TRINITY_DN7910_c0_g1::TRINITY_DN7910_c0_g1_i1,-0.684356793683279
TRINITY_DN13491_c0_g1::TRINITY_DN13491_c0_g1_i3,1.48342197668852
TRINITY_DN14700_c0_g1::TRINITY_DN14700_c0_g1_i3,1.86181986137025
TRINITY_DN5061_c0_g1::TRINITY_DN5061_c0_g1_i6,1.51763875637703
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i3,0.944051364448682
TRINITY_DN4011_c0_g1::TRINITY_DN4011_c0_g1_i7,-0.519523611863512
TRINITY_DN2789_c0_g1::TRINITY_DN2789_c0_g1_i3,1.75683757413965
TRINITY_DN861_c0_g1::TRINITY_DN861_c0_g1_i10,2.59851137990538
TRINITY_DN2524_c0_g1::TRINITY_DN2524_c0_g1_i1,-2.45948360900163
TRINITY_DN30_c1_g1::TRINITY_DN30_c1_g1_i1,2.09127249886304
TRINITY_DN223_c0_g1::TRINITY_DN223_c0_g1_i1,1.44492038621304
TRINITY_DN4942_c1_g1::TRINITY_DN4942_c1_g1_i7,2.01477019250783
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i4,1.04455698116574
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i1,1.67541203377122
TRINITY_DN436_c0_g2::TRINITY_DN436_c0_g2_i3,0.428972846295768
TRINITY_DN5172_c0_g1::TRINITY_DN5172_c0_g1_i20,-0.681418319071732
TRINITY_DN27997_c0_g1::TRINITY_DN27997_c0_g1_i1,1.21252137399392
TRINITY_DN3115_c0_g1::TRINITY_DN3115_c0_g1_i10,0.979124078422975
TRINITY_DN74_c1_g1::TRINITY_DN74_c1_g1_i2,-1.31997542370283
TRINITY_DN5061_c0_g2::TRINITY_DN5061_c0_g2_i2,1.5326516944581
TRINITY_DN592_c0_g1::TRINITY_DN592_c0_g1_i4,-1.92525820519965
TRINITY_DN6582_c0_g1::TRINITY_DN6582_c0_g1_i3,0.92797369563253
TRINITY_DN15627_c0_g1::TRINITY_DN15627_c0_g1_i15,0.674375381466547
TRINITY_DN30_c0_g3::TRINITY_DN30_c0_g3_i4,0.813805057716869
TRINITY_DN4216_c0_g1::TRINITY_DN4216_c0_g1_i12,0.81724813839209
